iter	RMSE
1512	0.2062599342
1513	0.2061763361
1514	0.2060640628
1515	0.2059837965
1516	0.2059170619
1517	0.2058496081
1518	0.2058076437
1519	0.2056889938
1520	0.2055958976
1521	0.2055464869
1522	0.2054349856
1523	0.2053591327
1524	0.205334389
1525	0.2052585843
1526	0.2051645685
1527	0.2050801244
1528	0.204960673
1529	0.2049232807
1530	0.2048266154
1531	0.2047086557
1532	0.2046205674
1533	0.2045231063
1534	0.2044325549
1535	0.2043770039
1536	0.2043315836
1537	0.2042741354
1538	0.2041030614
1539	0.2039804917
1540	0.2038602416
1541	0.2037706989
1542	0.2035674699
1543	0.2034276994
1544	0.2033015884
1545	0.2032566856
1546	0.2031943826
1547	0.2031465475
1548	0.2030624633
1549	0.2030068177
1550	0.2028685957
1551	0.2028543097
1552	0.2027767861
1553	0.2027030562
1554	0.2026569758
1555	0.2026063184
1556	0.2025175679
1557	0.2024409517
1558	0.2023644552
1559	0.2023470292
1560	0.2022550198
1561	0.2021678436
1562	0.2020835963
1563	0.2020474356
1564	0.2019825342
1565	0.2018789861
1566	0.2018404536
1567	0.2017419071
1568	0.2016015428
1569	0.2015954134
1570	0.2015534404
1571	0.2015015862
1572	0.2014320147
1573	0.201385394
1574	0.2013172145
1575	0.2012390751
1576	0.2011742617
1577	0.2010997561
1578	0.20106928
1579	0.200996191
1580	0.2008875184
1581	0.2008024044
1582	0.2007730782
1583	0.2006712681
1584	0.2005964763
1585	0.2004957294
1586	0.2003611109
1587	0.2003094534
1588	0.2002671381
1589	0.2001179821
1590	0.2000665261
1591	0.1999426729
1592	0.1998728534
1593	0.1997613516
1594	0.199697939
1595	0.1996630251
1596	0.1996061955
1597	0.1995325924
1598	0.1994729615
1599	0.1994160495
1600	0.1993500713
1601	0.1992822269
1602	0.1992326375
1603	0.19912664
1604	0.1990757827
1605	0.1990390288
1606	0.1989626373
1607	0.1988827418
1608	0.1988144839
1609	0.198781186
1610	0.1986865602
1611	0.1985628351
1612	0.1984931442
1613	0.1984285406
1614	0.1983827268
1615	0.1982695837
1616	0.1982305058
1617	0.1981203363
1618	0.1980418604
1619	0.1979702259
1620	0.1978785602
1621	0.1977811173
1622	0.1976550474
1623	0.197579757
1624	0.1975021378
1625	0.1973781864
1626	0.1973020824
1627	0.1972334462
1628	0.1971896866
1629	0.1971096116
1630	0.197034856
1631	0.1969470221
1632	0.1968557738
1633	0.1967805358
1634	0.196711639
1635	0.1966402069
1636	0.1965948887
1637	0.1965199697
1638	0.1963971582
1639	0.1963317619
1640	0.1963092493
1641	0.1961830972
1642	0.1961309796
1643	0.1960764336
1644	0.1959544927
1645	0.1958977237
1646	0.1958091095
1647	0.1956887996
1648	0.1956317533
1649	0.1955656143
1650	0.1954574942
1651	0.1953441234
1652	0.195226317
1653	0.1950785477
1654	0.1949963741
1655	0.1949777145
1656	0.1949050337
1657	0.1948190894
1658	0.1947146548
1659	0.1946488133
1660	0.1945503603
1661	0.1944916482
1662	0.194436217
1663	0.1943949671
1664	0.1943018129
1665	0.1942660152
1666	0.1941969603
1667	0.1940952312
1668	0.1939957399
1669	0.193924076
1670	0.1938634521
1671	0.193765749
1672	0.1936415442
1673	0.193559391
1674	0.1935168904
1675	0.1933903282
1676	0.1933685633
1677	0.1933275518
1678	0.1932806336
1679	0.1931900304
1680	0.1930960118
1681	0.1930048055
1682	0.1929397638
1683	0.1928644557
1684	0.1927771595
1685	0.1926974157
1686	0.1926360602
1687	0.1925852511
1688	0.1925296239
1689	0.1924520523
1690	0.1923771899
1691	0.1922477631
1692	0.1921843523
1693	0.1920939479
1694	0.1920503077
1695	0.1919039738
1696	0.1918167547
1697	0.1918100746
1698	0.1917559574
1699	0.1917131119
1700	0.1916226119
1701	0.1915913487
1702	0.1915337191
1703	0.1914229389
1704	0.1913476459
1705	0.1912983495
1706	0.1912503206
1707	0.1911103218
1708	0.1910312685
1709	0.1909600329
1710	0.1908796666
1711	0.1908051129
1712	0.1907094195
1713	0.1906312336
1714	0.1905362856
1715	0.1905072388
1716	0.1904073669
1717	0.1903218181
1718	0.1902224607
1719	0.1900992948
1720	0.1900358506
1721	0.1899632785
1722	0.1899042013
1723	0.1898392308
1724	0.1897133351
1725	0.1896545242
1726	0.1896149551
1727	0.1895580362
1728	0.1894573447
1729	0.1893602994
1730	0.1892269398
1731	0.1891031256
1732	0.1890502199
1733	0.1890053958
1734	0.1889459368
1735	0.1888332664
1736	0.188777216
1737	0.1887051269
1738	0.1886580953
1739	0.1885774888
1740	0.1885050561
1741	0.1884121777
1742	0.1883238347
1743	0.1882776068
1744	0.1882059449
1745	0.1881317746
1746	0.1880732398
1747	0.1880480199
1748	0.1879896434
1749	0.1879700183
1750	0.1879370989
1751	0.1878303592
1752	0.1877521902
1753	0.1876449079
1754	0.1875984441
1755	0.1874984493
1756	0.1874154451
1757	0.1873597849
1758	0.1872826591
1759	0.187184181
1760	0.1871197258
1761	0.1869835473
1762	0.1868508165
1763	0.1867941307
1764	0.1866637856
1765	0.18659798
1766	0.1865594473
1767	0.1864867371
1768	0.1864281978
1769	0.1863289249
1770	0.1862823836
1771	0.1862172412
1772	0.18614832
1773	0.186030843
1774	0.1859472354
1775	0.1858840556
1776	0.1858175325
1777	0.1857364994
1778	0.1856059596
1779	0.185485371
1780	0.1853942643
1781	0.1853569106
1782	0.1852830784
1783	0.185223884
1784	0.1851824678
1785	0.1850711372
1786	0.1849951672
1787	0.1849314923
1788	0.1848952945
1789	0.1847999269
1790	0.1847353052
1791	0.1846769761
1792	0.1846566677
1793	0.1845897022
1794	0.1845445573
1795	0.1844790211
1796	0.1844081557
1797	0.1843792441
1798	0.1842619044
1799	0.1842280297
1800	0.1841159185
1801	0.1840003588
1802	0.1839117738
1803	0.1838617612
1804	0.1837671649
1805	0.1837531276
1806	0.1836523874
1807	0.1835920439
1808	0.1834797472
1809	0.1833868429
1810	0.1833045663
1811	0.1832474617
1812	0.1831946986
1813	0.1830670841
1814	0.1830292692
1815	0.1829394161
1816	0.1829005864
1817	0.1828322217
1818	0.1827529471
1819	0.1826852166
1820	0.1825919061
1821	0.1825487124
1822	0.1824798561
1823	0.1823824292
1824	0.182331524
1825	0.1822462548
1826	0.1821953058
1827	0.1821674009
1828	0.1820791046
1829	0.1820291941
1830	0.1819694411
1831	0.1818964923
1832	0.1818516591
1833	0.181735168
1834	0.1817098746
1835	0.1816509238
1836	0.181530599
1837	0.1814817692
1838	0.181434633
1839	0.1813944241
1840	0.1813271961
1841	0.1812377605
1842	0.1811770085
1843	0.1810907197
1844	0.1810361133
1845	0.1809573528
1846	0.1809463636
1847	0.1808644906
1848	0.180771448
1849	0.1806870123
1850	0.180579248
1851	0.1805138746
1852	0.180466358
1853	0.1804110343
1854	0.1802945314
1855	0.1802269206
1856	0.1801313442
1857	0.1800657222
1858	0.1800620976
1859	0.1799878446
1860	0.1799006191
1861	0.1798230158
1862	0.1797323191
1863	0.1796405023
1864	0.1795839798
1865	0.1795091182
1866	0.1794681874
1867	0.1793862696
1868	0.1793233048
1869	0.1792417163
1870	0.1791661881
1871	0.17908589
1872	0.1790282213
1873	0.1788748729
1874	0.1787947508
1875	0.1787269629
1876	0.1787023118
1877	0.1786375806
1878	0.1786009639
1879	0.1785674293
1880	0.1784994535
1881	0.1783806733
1882	0.1783366162
1883	0.1782570823
1884	0.1781841532
1885	0.1780828898
1886	0.1780152422
1887	0.1779469283
1888	0.1778757573
1889	0.1778529232
1890	0.1777834843
1891	0.1776696018
1892	0.1775948611
1893	0.1775130707
1894	0.1774604876
1895	0.1773724454
1896	0.1772980614
1897	0.1772633483
1898	0.1771845734
1899	0.1771411956
1900	0.1770837886
1901	0.1770517627
1902	0.1770130198
1903	0.1769667108
1904	0.176874931
1905	0.1768238766
1906	0.1767883086
1907	0.1767209008
1908	0.1766842936
1909	0.1766069963
1910	0.176547508
1911	0.176487889
1912	0.1764422346
1913	0.1763587437
1914	0.1762751083
1915	0.1761856481
1916	0.1760827435
1917	0.1760091793
1918	0.1759417996
1919	0.1758528947
1920	0.1757870024
1921	0.1757247228
1922	0.1756130393
1923	0.1755484203
1924	0.1755077406
1925	0.1754114598
1926	0.1753652193
1927	0.1752603489
1928	0.1751771235
1929	0.175077215
1930	0.1750256033
1931	0.1749349474
1932	0.1748742442
1933	0.1748277371
1934	0.1747808051
1935	0.1747222704
1936	0.1746508675
1937	0.1745702932
1938	0.1745192146
1939	0.1744587765
1940	0.1743956139
1941	0.1743086906
1942	0.1742640986
1943	0.174224866
1944	0.1741546429
1945	0.1741349074
1946	0.1740522697
1947	0.1739029486
1948	0.173836778
1949	0.1737699317
1950	0.1736835264
1951	0.1735876121
1952	0.1735361807
1953	0.1734660917
1954	0.1733993605
1955	0.1733475883
1956	0.1733079688
1957	0.1732586803
1958	0.1731922098
1959	0.1731154899
1960	0.1730519891
1961	0.1729735813
1962	0.1729059728
1963	0.1728390454
1964	0.1727750717
1965	0.1727060589
1966	0.1726539311
1967	0.1726012591
1968	0.1725261861
1969	0.1724120916
1970	0.1723320195
1971	0.1722873722
1972	0.1722357601
1973	0.1722024755
1974	0.1720646584
1975	0.1719569853
1976	0.171855576
1977	0.1718137485
1978	0.1717765457
1979	0.1717132913
1980	0.1716122207
1981	0.1715732572
1982	0.1715221975
1983	0.1714520452
1984	0.171387879
1985	0.1713570516
1986	0.1713082191
1987	0.1711838318
1988	0.1711639273
1989	0.1710838226
1990	0.1710546392
1991	0.1709871244
1992	0.1709447415
1993	0.1709106157
1994	0.1708824994
1995	0.1707645916
1996	0.1706814502
1997	0.170571211
1998	0.1705103183
1999	0.1704611715
2000	0.1704313896
2001	0.1703990333
2002	0.1703467286
2003	0.170262497
2004	0.1701901435
2005	0.1701063825
2006	0.1700565123
2007	0.1699950985
2008	0.1699725945
2009	0.1698879857
2010	0.1697795406
2011	0.1697172233
2012	0.1696533055
2013	0.1696193172
2014	0.1695714181
2015	0.1694972198
2016	0.1694250192
2017	0.1693950855
2018	0.1693579945
2019	0.1693133774
2020	0.1692665788
2021	0.1691456886
2022	0.1690450845
2023	0.1690021515
2024	0.1689579693
2025	0.1688971174
2026	0.1688323697
2027	0.1687629531
2028	0.1687436606
2029	0.1686821509
2030	0.1686132593
2031	0.1685438691
2032	0.1684470874
2033	0.1683907355
2034	0.1683124153
2035	0.1682789003
2036	0.16821935
2037	0.1681277124
2038	0.1680912393
2039	0.1680131687
2040	0.1679563515
2041	0.1678722549
2042	0.1677528262
2043	0.1677092402
2044	0.1676502139
2045	0.1675927816
2046	0.1675093028
2047	0.1673708808
2048	0.1673023721
2049	0.1672444507
2050	0.1671844378
2051	0.1671321885
2052	0.1670531055
2053	0.1670091123
2054	0.1668916655
2055	0.1668307907
2056	0.1667202725
2057	0.1666494712
2058	0.1665772013
2059	0.1664918856
2060	0.1664450641
2061	0.1663743602
2062	0.166291217
2063	0.1662148581
2064	0.1661736131
2065	0.1660925485
2066	0.1660152869
2067	0.1659231527
2068	0.1658571925
2069	0.1658200185
2070	0.1657024095
2071	0.1656177176
2072	0.1655238194
2073	0.1654408253
2074	0.1653794134
2075	0.165312922
2076	0.1652602884
2077	0.1651834113
2078	0.1651163425
2079	0.1650655882
2080	0.1649937325
2081	0.1649430291
2082	0.1649108613
2083	0.1648511548
2084	0.164831161
2085	0.1647637799
2086	0.1647261798
2087	0.1646720504
2088	0.1646132724
2089	0.1645759893
2090	0.1645367581
2091	0.1644990338
2092	0.1644508873
2093	0.1644025895
2094	0.1643666087
2095	0.164294616
2096	0.1641871594
2097	0.1641607273
2098	0.164081766
2099	0.1639904908
2100	0.1639134828
2101	0.1638754085
2102	0.1638365869
2103	0.1638098299
2104	0.1637542842
2105	0.1637089937
2106	0.163668881
2107	0.1635814493
2108	0.163501503
2109	0.1634382948
2110	0.163384164
2111	0.1633221764
2112	0.1632566332
2113	0.1631880758
2114	0.1631225556
2115	0.1630685624
2116	0.1630230764
2117	0.1629227536
2118	0.1628570202
2119	0.1627874529
2120	0.1627090906
2121	0.162646329
2122	0.1625932054
2123	0.1625297942
2124	0.1624864107
2125	0.1624600267
2126	0.1623838035
2127	0.1623079429
2128	0.1622643699
2129	0.1621682732
2130	0.1621101109
2131	0.1620311167
2132	0.1619936006
2133	0.1619491225
2134	0.1618725007
2135	0.1618066235
2136	0.1617495668
2137	0.1617092976
2138	0.1616190223
2139	0.1615631181
2140	0.1615040115
2141	0.1614478636
2142	0.1613908321
2143	0.1613086107
2144	0.1612237039
2145	0.161130916
2146	0.1610592656
2147	0.1610136504
2148	0.1609277809
2149	0.1608625971
2150	0.1607890134
2151	0.1606572695
2152	0.1605882658
2153	0.1605199813
2154	0.1604435717
2155	0.1603937329
2156	0.1603607024
2157	0.1603116655
2158	0.1602145978
2159	0.1601433978
2160	0.1600928907
2161	0.1600370303
2162	0.1599777673
2163	0.1599169512
2164	0.1598722311
2165	0.1598309414
2166	0.1597875851
2167	0.159700924
2168	0.1596482398
2169	0.1595675351
2170	0.1594911133
2171	0.1594076654
2172	0.1593661736
2173	0.1593187404
2174	0.159255694
2175	0.1591607534
2176	0.1590884438
2177	0.1590542755
2178	0.1590075728
2179	0.1589269489
2180	0.1588784228
2181	0.1588392144
2182	0.158769584
2183	0.1587101312
2184	0.1586456321
2185	0.158576532
2186	0.1585197529
2187	0.1584870708
2188	0.1584502728
2189	0.1583949899
2190	0.1583325845
2191	0.1582623526
2192	0.1581938052
2193	0.1581647786
2194	0.1581100235
2195	0.1580594647
2196	0.1580090678
2197	0.1579767394
2198	0.1579216811
2199	0.1578860268
2200	0.1578010351
2201	0.1577141189
2202	0.1576295963
2203	0.1575221328
2204	0.1574571747
2205	0.1574002748
2206	0.1573215671
2207	0.1572592415
2208	0.1572021655
2209	0.1571096818
2210	0.1570130077
2211	0.1569310816
2212	0.156864494
2213	0.1567973876
2214	0.156741111
2215	0.1567073836
2216	0.1566692883
2217	0.156633482
2218	0.1565961692
2219	0.1565478194
2220	0.1564973765
2221	0.1564445666
2222	0.1563541337
2223	0.156305587
2224	0.1562841415
2225	0.1562147466
2226	0.1561621716
2227	0.156087951
2228	0.1560038562
2229	0.1559639812
2230	0.1558976528
2231	0.1558331258
2232	0.1557405162
2233	0.1556318053
2234	0.1555979372
2235	0.1555515031
2236	0.155495939
2237	0.1554386292
2238	0.1553842188
2239	0.1553179049
2240	0.155272146
2241	0.1552462485
2242	0.155175883
2243	0.1551310092
2244	0.1550326855
2245	0.1549805163
2246	0.1549247485
2247	0.1548740505
2248	0.154846676
2249	0.154812973
2250	0.1547425089
2251	0.1547004808
2252	0.154642757
2253	0.1545891413
2254	0.1545460369
2255	0.1545159725
2256	0.1544648735
2257	0.1544138211
2258	0.1543786962
2259	0.1543132762
2260	0.1542213843
2261	0.1541537334
2262	0.1540751352
2263	0.1539387922
2264	0.1538803691
2265	0.1537994863
2266	0.1537485366
2267	0.1536672822
2268	0.1536115527
2269	0.1535678088
2270	0.1535060552
2271	0.1534787774
2272	0.1534097199
2273	0.1533793503
2274	0.1533372697
2275	0.1532831598
2276	0.1532590865
2277	0.1532217979
2278	0.1531727483
2279	0.1531017531
2280	0.1530640382
2281	0.1530081487
2282	0.1529508275
2283	0.1528562009
2284	0.1527936773
2285	0.1527522912
2286	0.1527293215
2287	0.1526597839
2288	0.1525871012
2289	0.152508141
2290	0.1524616641
2291	0.1524213099
2292	0.1523527148
2293	0.1522730089
2294	0.1521637304
2295	0.1520921446
2296	0.1520481914
2297	0.1519657558
2298	0.1519229949
2299	0.1519090404
2300	0.1518663207
2301	0.1518309619
2302	0.1517372922
2303	0.1516777851
2304	0.1516106103
2305	0.1515496363
2306	0.1515211876
2307	0.1514705715
2308	0.1513980055
2309	0.151344547
2310	0.1512844892
2311	0.1512656704
2312	0.1512084977
2313	0.1511711414
2314	0.1511277057
2315	0.1510689554
2316	0.1510105497
2317	0.1509599871
2318	0.15092349
2319	0.1508526579
2320	0.1507865172
2321	0.15072428
2322	0.1506720914
2323	0.1505799466
2324	0.150530291
2325	0.1504349573
2326	0.1503780032
2327	0.1503083575
2328	0.1502601251
2329	0.1502090456
2330	0.1501615285
2331	0.1500816343
2332	0.1500128933
2333	0.1499434961
2334	0.1499062341
2335	0.1498546861
2336	0.1497891785
2337	0.1497662103
2338	0.1497288396
2339	0.1496549318
2340	0.1496052012
2341	0.1495222903
2342	0.1494925002
2343	0.1494561797
2344	0.1493982037
2345	0.14937206
2346	0.1493347466
2347	0.1492758615
2348	0.1492036218
2349	0.1491330158
2350	0.1490764795
2351	0.14899501
2352	0.1489722187
2353	0.148928438
2354	0.1488842308
2355	0.1488108464
2356	0.1487443411
2357	0.1487140597
2358	0.1486715584
2359	0.148579218
2360	0.1485555253
2361	0.1485244421
2362	0.1484738484
2363	0.148359229
2364	0.148321864
2365	0.1482737054
2366	0.1482234015
2367	0.148158992
2368	0.1481054844
2369	0.1480375067
2370	0.1479581118
2371	0.1479222529
2372	0.1478250661
2373	0.147772313
2374	0.147747225
2375	0.1476910304
2376	0.1476442076
2377	0.1475661293
2378	0.1474976444
2379	0.1474076057
2380	0.1473704476
2381	0.1472876286
2382	0.147258992
2383	0.147223437
2384	0.1471726037
2385	0.1471263972
2386	0.1470715177
2387	0.1470198128
2388	0.1469686481
2389	0.1469048179
2390	0.1468503937
2391	0.146807004
2392	0.1467603815
2393	0.1466967714
2394	0.1466427657
2395	0.1465800022
2396	0.1465419391
2397	0.1464819946
2398	0.1464258136
2399	0.1463735004
2400	0.1463155246
2401	0.1462670862
2402	0.1462437875
2403	0.1461971088
2404	0.1461498058
2405	0.1461042057
2406	0.1460909158
2407	0.1460003861
2408	0.1459331819
2409	0.145906821
2410	0.1458109669
2411	0.1457868829
2412	0.1457173149
2413	0.1456758685
2414	0.1456164852
2415	0.1455881119
2416	0.1455114855
2417	0.1454571417
2418	0.1454312864
2419	0.1454002251
2420	0.1453525838
2421	0.1452890663
2422	0.145221905
2423	0.1451815237
2424	0.1451333839
2425	0.1450960933
2426	0.1450610884
2427	0.1449981873
2428	0.144972623
2429	0.1449324877
2430	0.1448707809
2431	0.1448198515
2432	0.1447683385
2433	0.1447446167
2434	0.1447045567
2435	0.1446442967
2436	0.1445886536
2437	0.144533631
2438	0.1445012383
2439	0.144458403
2440	0.144384899
2441	0.1443291543
2442	0.1442586724
2443	0.1442120488
2444	0.144147301
2445	0.1440580524
2446	0.1439724363
2447	0.1439224682
2448	0.1438817361
2449	0.143851962
2450	0.1438028533
2451	0.1437504431
2452	0.1436731265
2453	0.1436254813
2454	0.1435774023
2455	0.1435101677
2456	0.1434860693
2457	0.1434120922
2458	0.1433437425
2459	0.143311027
2460	0.1432616428
2461	0.1432089073
2462	0.1431380317
2463	0.1430992927
2464	0.1430782759
2465	0.143000621
2466	0.1429438148
2467	0.1428550165
2468	0.1428238502
2469	0.1427792964
2470	0.1427565943
2471	0.1427353665
2472	0.1426837403
2473	0.1426327639
2474	0.1425759989
2475	0.1425008356
2476	0.1424582714
2477	0.1424011549
2478	0.1423426588
2479	0.14230487
2480	0.1422516737
2481	0.1421898881
2482	0.1421473901
2483	0.1421041181
2484	0.1420305031
2485	0.1419780145
2486	0.1419162469
2487	0.1418856884
2488	0.1418521075
2489	0.1418224545
2490	0.1417758884
2491	0.1417314584
2492	0.1416431879
2493	0.1416073201
2494	0.1415548978
2495	0.1414906076
2496	0.1414707953
2497	0.1414192861
2498	0.1413870162
2499	0.1413512944
2500	0.1412835778
2501	0.1412352277
2502	0.1411846506
2503	0.1411437743
2504	0.141059966
2505	0.1410170989
2506	0.1409876996
2507	0.1409239767
2508	0.1408585771
2509	0.1408062149
2510	0.1407567406
2511	0.1407016464
2512	0.1406357688
2513	0.1405893215
2514	0.1405444237
2515	0.1405092285
2516	0.1404706703
2517	0.1404120295
2518	0.1403450682
2519	0.1402903325
2520	0.1402597157
2521	0.1402133346
2522	0.1401807294
2523	0.1401601947
2524	0.1401245166
2525	0.1400907497
2526	0.140062306
2527	0.140012037
2528	0.1399864833
2529	0.1399164511
2530	0.139891011
2531	0.1398429208
2532	0.1397777662
2533	0.1397322333
2534	0.1396865473
2535	0.1396259895
2536	0.1395675068
2537	0.1395026695
2538	0.1394633675
2539	0.1394371598
2540	0.1393998561
2541	0.1393591893
2542	0.1392915491
2543	0.1392238034
2544	0.1391726028
2545	0.1391420158
2546	0.1390692995
2547	0.1390433197
2548	0.1389799362
2549	0.1389655426
2550	0.1389113014
2551	0.1388827034
2552	0.1388404665
2553	0.1387968533
2554	0.1387562727
2555	0.1387091199
2556	0.138663175
2557	0.1386149174
2558	0.1385806293
2559	0.1385424707
2560	0.1384916423
2561	0.1384343943
2562	0.1384002923
2563	0.1383293395
2564	0.1382864818
2565	0.1382370487
2566	0.1381990373
2567	0.1381480033
2568	0.1381049451
2569	0.1380355499
2570	0.1379927338
2571	0.1379502081
2572	0.1379166035
2573	0.1378632946
2574	0.1378461191
2575	0.1378037922
2576	0.1377693013
2577	0.1377467746
2578	0.1377315316
2579	0.1377003273
2580	0.1376476905
2581	0.1375887335
2582	0.1375632246
2583	0.1374816905
2584	0.1374296429
2585	0.1373565991
2586	0.1373359446
2587	0.1372815916
2588	0.1372614324
2589	0.1372317626
2590	0.1371957546
2591	0.1371575899
2592	0.1371204769
2593	0.1370457513
2594	0.1369659765
2595	0.136930036
2596	0.1368678516
2597	0.1368301338
2598	0.1367558245
2599	0.136728879
2600	0.1366926861
2601	0.1366406433
2602	0.1366096601
2603	0.1365718945
2604	0.1365130856
2605	0.1364897253
2606	0.1364123423
2607	0.13635817
2608	0.1363267068
2609	0.1362862713
2610	0.1362279749
2611	0.1361793338
2612	0.1361373921
2613	0.1361117304
2614	0.1360827941
2615	0.1360241936
2616	0.1359831021
2617	0.1359017315
2618	0.1358674241
2619	0.1358207982
2620	0.1357761092
2621	0.1357663943
2622	0.1357141952
2623	0.1356677005
2624	0.1355774183
2625	0.1355475316
2626	0.135492902
2627	0.135445924
2628	0.1353977789
2629	0.1353605198
2630	0.1353193974
2631	0.1352738865
2632	0.1352262011
2633	0.1351927879
2634	0.135149876
2635	0.1350946905
2636	0.1350623109
2637	0.134982409
2638	0.1349398417
2639	0.1348971845
2640	0.1348651094
2641	0.1348456115
2642	0.1347938879
2643	0.1347490673
2644	0.1346989371
2645	0.134668233
2646	0.1346222813
2647	0.1345746661
2648	0.1345180216
2649	0.1344843899
2650	0.1344327313
2651	0.1343998007
2652	0.1343519223
2653	0.1343355574
2654	0.1342879194
2655	0.134252941
2656	0.1342123936
2657	0.1341932291
2658	0.1341366044
2659	0.1340866384
2660	0.1340490798
2661	0.1340143236
2662	0.1339693663
2663	0.1339427736
2664	0.1338924362
2665	0.1338454264
2666	0.1338048117
2667	0.1337336039
2668	0.1336830407
2669	0.1336341334
2670	0.1335901479
2671	0.1335096994
2672	0.1334484792
2673	0.1334179073
2674	0.1333386552
2675	0.13328053
2676	0.1332422645
2677	0.1332064749
2678	0.1331513471
2679	0.133108912
2680	0.1330760207
2681	0.1330264345
2682	0.132990313
2683	0.1329642678
2684	0.1329193693
2685	0.1328940876
2686	0.1328380916
2687	0.1327802336
2688	0.132718292
2689	0.1326659901
2690	0.1326119735
2691	0.1325779527
2692	0.132531461
2693	0.1324562204
2694	0.1324055136
2695	0.1323556476
2696	0.132297444
2697	0.1322535234
2698	0.1322264312
2699	0.1321749327
2700	0.1321435025
2701	0.1321096953
2702	0.132069483
2703	0.132016054
2704	0.1319663484
2705	0.1319246269
2706	0.1318663159
2707	0.1318275168
2708	0.1317993638
2709	0.1317655827
2710	0.1317331456
2711	0.1316538902
2712	0.131610733
2713	0.1315551227
2714	0.1315274192
2715	0.1314791078
2716	0.1314269088
2717	0.1313489609
2718	0.1313394104
2719	0.131296916
2720	0.1312327077
2721	0.131186604
2722	0.131146553
2723	0.1311236012
2724	0.131052663
2725	0.1310180558
2726	0.1309686063
2727	0.1309503783
2728	0.1309255693
2729	0.130895349
2730	0.1308691778
2731	0.1308315426
2732	0.1307800417
2733	0.1307411119
2734	0.1306917222
2735	0.1306764879
2736	0.1306445967
2737	0.1305926697
2738	0.1305588767
2739	0.1305112787
2740	0.1304824658
2741	0.1303965627
2742	0.1303538574
2743	0.130301601
2744	0.130270718
2745	0.1302280976
2746	0.1302106958
2747	0.1301719033
2748	0.1301556694
2749	0.1301049947
2750	0.1300819991
2751	0.1300296553
2752	0.130000813
2753	0.1299557345
2754	0.1299254799
2755	0.1299023385
2756	0.1298454714
2757	0.1297810347
2758	0.1297375676
2759	0.1296866785
2760	0.1296458784
2761	0.1295939156
2762	0.1295618055
2763	0.1295238019
2764	0.1294787915
2765	0.1294397158
2766	0.1294028048
2767	0.1293677312
2768	0.1293288669
2769	0.1293061498
2770	0.1292675348
2771	0.1292303609
2772	0.1291751777
2773	0.1291059862
2774	0.1290825016
2775	0.1290405965
2776	0.1289855132
2777	0.1289404434
2778	0.1288934596
2779	0.1288275895
2780	0.1288183807
2781	0.1287721314
2782	0.1287186213
2783	0.1286997984
2784	0.1286619914
2785	0.1286286172
2786	0.1285685043
2787	0.1285387147
2788	0.1285249531
2789	0.1284874308
2790	0.1284476466
2791	0.1284157224
2792	0.1283754241
2793	0.1283148458
2794	0.1282836194
2795	0.1282451847
2796	0.1282220078
2797	0.1282072674
2798	0.1281662988
2799	0.1281479398
2800	0.1280987679
2801	0.1280395901
2802	0.1279887336
2803	0.1278940255
2804	0.1278755037
2805	0.1278363602
2806	0.1277962742
2807	0.1277731395
2808	0.1277493655
2809	0.1277213046
2810	0.1276740113
2811	0.1276369874
2812	0.1275487827
2813	0.127507311
2814	0.1274711299
2815	0.1274310624
2816	0.1273903509
2817	0.1273617389
2818	0.1273341566
2819	0.1272624903
2820	0.1272326114
2821	0.1271915774
2822	0.12714465
2823	0.1270923564
2824	0.1270482745
2825	0.1270220536
2826	0.1269605253
2827	0.1269090247
2828	0.1268390979
2829	0.1268094512
2830	0.1267629039
2831	0.1267104745
2832	0.1266324001
2833	0.1265936533
2834	0.1265672344
2835	0.1265345136
2836	0.1265067853
2837	0.126423186
2838	0.1263983154
2839	0.1263349346
2840	0.1263077546
2841	0.1262707867
2842	0.126238636
2843	0.1262020527
2844	0.1261226255
2845	0.1261068147
2846	0.1260809737
2847	0.1260560823
2848	0.1260119729
2849	0.125948864
2850	0.1259043555
2851	0.1258448513
2852	0.1257836766
2853	0.1257452248
2854	0.1257142249
2855	0.1256693745
2856	0.1255877452
2857	0.1255367821
2858	0.1254871554
2859	0.1254701255
2860	0.1254418172
2861	0.1254059273
2862	0.1253358569
2863	0.1252964213
2864	0.1252660306
2865	0.1252386891
2866	0.1251885433
2867	0.1251528798
2868	0.1250968958
2869	0.1250697227
2870	0.1250275439
2871	0.1249534395
2872	0.1249097124
2873	0.1248866124
2874	0.1248587451
2875	0.1247970913
2876	0.1247364514
2877	0.124704308
2878	0.1246868781
2879	0.1246538091
2880	0.1246036275
2881	0.1245488323
2882	0.1245035698
2883	0.1244919179
2884	0.1244786952
2885	0.1244223166
2886	0.1243870355
2887	0.1243464225
2888	0.1242972536
2889	0.1242459626
2890	0.1242317407
2891	0.1241742012
2892	0.1241287735
2893	0.1241018294
2894	0.1240590702
2895	0.1240441844
2896	0.1240206329
2897	0.123981116
2898	0.1239522926
2899	0.1239103362
2900	0.1238776499
2901	0.1238511551
2902	0.1238101073
2903	0.1237480984
2904	0.1237342403
2905	0.1237030117
2906	0.1236566005
2907	0.1236031226
2908	0.1235877575
2909	0.1235493594
2910	0.1235019794
2911	0.123457164
2912	0.1234175085
2913	0.1233929844
2914	0.1233481567
2915	0.1233019427
2916	0.1232059975
2917	0.1231641561
2918	0.1231260496
2919	0.1230691124
2920	0.123050283
2921	0.123024407
2922	0.1230011093
2923	0.1229591169
